time,memory usage
1480446845.11371,38391808
1480446848.4399,38391808
1480446851.619082,38391808
1480446854.792263,38391808
1480446857.915442,38391808
1480446861.053621,38391808
1480446864.208802,38391808
1480446867.360982,38391808
1480446870.655171,38391808
1480446873.914357,38391808
1480446877.083538,38391808
1480446880.276721,38391808
1480446883.432901,38391808
1480446886.742091,38391808
1480446890.024278,38391808
1480446893.105455,38391808
1480446896.393643,38391808
1480446899.588825,38391808
1480446902.941017,38391808
1480446906.187203,38391808
1480446909.587397,38391808
1480446912.78358,38391808
1480446915.993764,38391808
1480446919.126943,38391808
1480446922.290124,38391808
1480446925.3693,38391808
1480446928.587484,38391808
1480446931.650659,38391808
1480446934.902845,38391808
1480446938.265038,38391808
1480446941.699234,38391808
1480446945.014424,38391808
1480446948.236608,38391808
1480446951.42179,38391808
1480446954.668976,38391808
1480446957.860158,38391808
1480446961.094343,38391808
1480446964.347529,38391808
1480446967.762725,38391808
1480446970.99691,38391808
1480446974.266097,38391808
1480446977.715294,38391808
1480446980.78847,38391808
1480446984.126661,38391808
1480446987.365846,38391808
1480446990.713037,38391808
1480446994.103231,38391808
1480446997.413421,38391808
1480447000.696608,38391808
1480447003.961795,38391808
1480447007.281985,38391808
1480447010.50517,38391808
1480447013.794358,38391808
1480447016.98254,38391808
1480447020.200724,38391808
1480447023.568917,38391808
1480447026.848104,38391808
1480447030.038287,38391808
1480447033.273472,38391808
1480447036.511657,38391808
1480447039.783844,38391808
1480447043.073032,38391808
1480447046.319218,38391808
1480447049.365392,38391808
1480447052.499571,38391808
1480447055.859764,38391808
1480447059.075948,38391808
1480447062.207127,38391808
1480447065.705327,38391808
1480447068.869508,38391808
1480447072.148695,38391808
1480447075.278874,38391808
1480447078.560062,38391808
1480447081.897253,38391808
1480447085.092436,38391808
1480447088.304619,38391808
1480447091.494802,38391808
1480447094.735987,38391808
1480447097.996174,38391808
1480447101.188356,38391808
1480447104.553549,38391808
1480447107.698729,38391808
1480447110.995917,38391808
1480447114.267104,38391808
1480447117.443286,38391808
1480447120.612467,38391808
1480447123.80865,38391808
1480447127.068837,38391808
1480447130.345024,38391808
1480447133.443201,38391808
1480447136.73839,38391808
1480447140.003576,38391808
1480447143.21176,38391808
1480447146.461946,38391808
1480447149.572124,38391808
1480447152.699303,38391808
1480447155.896485,38391808
1480447159.051666,38391808
1480447162.357855,38391808
1480447165.645043,38391808
1480447169.026236,38391808
1480447172.084411,38391808
1480447175.234592,38391808
1480447178.368771,38391808
1480447181.50895,38391808
1480447184.741135,38391808
1480447187.97532,38391808
1480447191.133501,38391808
1480447194.450691,38391808
1480447197.886887,38391808
1480447201.068069,38391808
1480447204.429261,38391808
1480447207.758452,38391808
1480447211.086642,38391808
1480447214.340828,38391808
1480447217.681019,38391808
1480447220.888203,38391808
1480447224.188391,38391808
1480447227.382574,38391808
1480447230.513753,38391808
1480447233.545927,38391808
1480447237.134132,38391808
1480447240.373317,38391808
1480447243.704508,38391808
1480447247.156705,38391808
1480447250.468895,38391808
1480447253.816086,38391808
1480447256.889262,38391808
1480447260.066444,38391808
1480447263.286628,38391808
1480447266.569816,38391808
1480447269.664993,38391808
1480447272.714167,38391808
1480447275.928351,38391808
1480447279.184537,38391808
1480447282.688738,38391808
1480447285.844918,38391808
1480447289.351119,38391808
1480447292.613305,38391808
1480447295.832489,38391808
1480447298.860663,38391808
1480447302.061846,38391808
1480447305.28703,38391808
1480447308.484213,38391808
1480447311.817404,38391808
1480447315.014586,38391808
1480447318.22077,38391808
1480447321.418953,38391808
1480447324.536131,38391808
1480447327.853321,38391808
1480447331.078505,38391808
1480447334.211684,38391808
1480447337.440869,38391808
1480447340.751059,38391808
1480447343.978243,38391808
1480447347.494444,38391808
1480447351.09165,38391808
1480447354.286833,38391808
1480447357.412011,38391808
1480447360.809206,38391808
1480447364.078393,38391808
1480447367.328579,38391808
1480447370.377753,38391808
1480447373.702943,38391808
1480447376.864124,38391808
1480447380.079308,38391808
1480447383.373496,38391808
1480447386.556678,38391808
1480447390.018876,38391808
1480447393.269062,38391808
1480447396.310236,38391808
1480447399.489418,38391808
1480447402.853611,38391808
1480447405.99879,38391808
1480447409.155971,38391808
1480447412.435159,38391808
1480447415.635342,38391808
1480447418.974533,38391808
1480447422.284722,38391808
1480447425.458904,38391808
1480447428.54208,38391808
1480447431.880271,38391808
1480447435.117456,38391808
